"spreadsheet"
"X","Y","Z","Value"
2567.49,2164.3901,4515.3599,0.46833518
2767.49,2164.3901,4515.3599,0.92625952
2967.49,2164.3901,4515.3599,0.96940851
3167.49,2164.3901,4515.3599,0.9835186
3367.49,2164.3901,4515.3599,0.26762116
3567.49,2164.3901,4515.3599,0.06694968
3767.49,2164.3901,4515.3599,0.9598794
167.48999,2364.3901,4515.3599,0.92025203
367.48999,2364.3901,4515.3599,0.24953429
567.48999,2364.3901,4515.3599,0.23096408
767.48999,2364.3901,4515.3599,0.37818819
967.48999,2364.3901,4515.3599,0.32044819
1167.49,2364.3901,4515.3599,0.23015547
1367.49,2364.3901,4515.3599,0.40050435
1567.49,2364.3901,4515.3599,0.11638806
1767.49,2364.3901,4515.3599,0.21783939
1967.49,2364.3901,4515.3599,0.46843103
2167.49,2364.3901,4515.3599,0.39157918
2367.49,2364.3901,4515.3599,0.2766982
2567.49,2364.3901,4515.3599,0.18759276
2767.49,2364.3901,4515.3599,0.95771879
2967.49,2364.3901,4515.3599,0.97425598
3167.49,2364.3901,4515.3599,0.96521384
3367.49,2364.3901,4515.3599,0.29912847
3567.49,2364.3901,4515.3599,0.080006227
3767.49,2364.3901,4515.3599,0.96560854
167.48999,2564.3901,4515.3599,0.95324785
367.48999,2564.3901,4515.3599,0.36550954
567.48999,2564.3901,4515.3599,0.071640678
767.48999,2564.3901,4515.3599,0.40348113
967.48999,2564.3901,4515.3599,0.35367113
1167.49,2564.3901,4515.3599,0.24951845
1367.49,2564.3901,4515.3599,0.25616485
1567.49,2564.3901,4515.3599,0.079674728
1767.49,2564.3901,4515.3599,0.12415312
1967.49,2564.3901,4515.3599,0.39824438
2167.49,2564.3901,4515.3599,0.39914119
2367.49,2564.3901,4515.3599,0.47218639
2567.49,2564.3901,4515.3599,0.4404223
2767.49,2564.3901,4515.3599,0.96952879
2967.49,2564.3901,4515.3599,0.95923531
3167.49,2564.3901,4515.3599,0.98870403
3367.49,2564.3901,4515.3599,0.29896075
3567.49,2564.3901,4515.3599,0.066688433
3767.49,2564.3901,4515.3599,0.95847231
167.48999,2764.3901,4515.3599,0.95542318
367.48999,2764.3901,4515.3599,0.15330565
567.48999,2764.3901,4515.3599,0.15575334
767.48999,2764.3901,4515.3599,0.28596628
967.48999,2764.3901,4515.3599,0.35781842
1167.49,2764.3901,4515.3599,0.31501028
1367.49,2764.3901,4515.3599,0.22917742
1567.49,2764.3901,4515.3599,0.13448009
1767.49,2764.3901,4515.3599,0.11955201
1967.49,2764.3901,4515.3599,0.21987823
2167.49,2764.3901,4515.3599,0.32519656
2367.49,2764.3901,4515.3599,0.40741321
2567.49,2764.3901,4515.3599,0.27500629
2767.49,2764.3901,4515.3599,0.90724552
2967.49,2764.3901,4515.3599,0.9806776
3167.49,2764.3901,4515.3599,0.98618412
3367.49,2764.3901,4515.3599,0.21126327
3567.49,2764.3901,4515.3599,0.074649818
3767.49,2764.3901,4515.3599,0.96698487
167.48999,2964.3901,4515.3599,0.95825833
367.48999,2964.3901,4515.3599,0.052314885
567.48999,2964.3901,4515.3599,0.28321281
767.48999,2964.3901,4515.3599,0.40170962
967.48999,2964.3901,4515.3599,0.33527309
1167.49,2964.3901,4515.3599,0.24445961
1367.49,2964.3901,4515.3599,0.24200931
1567.49,2964.3901,4515.3599,0.17779085
1767.49,2964.3901,4515.3599,0.13812692
1967.49,2964.3901,4515.3599,0.15361424
2167.49,2964.3901,4515.3599,0.12005796
2367.49,2964.3901,4515.3599,0.32926539
2567.49,2964.3901,4515.3599,0.30034101
2767.49,2964.3901,4515.3599,0.74971449
2967.49,2964.3901,4515.3599,0.96029508
3167.49,2964.3901,4515.3599,0.97697937
3367.49,2964.3901,4515.3599,0.27445674
3567.49,2964.3901,4515.3599,0.037137419
3767.49,2964.3901,4515.3599,0.97828913
167.48999,3164.3901,4515.3599,0.96144313
367.48999,3164.3901,4515.3599,0.076251276
567.48999,3164.3901,4515.3599,0.38307649
767.48999,3164.3901,4515.3599,0.4097335
967.48999,3164.3901,4515.3599,0.25285521
1167.49,3164.3901,4515.3599,0.43468636
1367.49,3164.3901,4515.3599,0.25956246
1567.49,3164.3901,4515.3599,0.15330294
1767.49,3164.3901,4515.3599,0.064570084
1967.49,3164.3901,4515.3599,0.17144229
2167.49,3164.3901,4515.3599,0.10203444
2367.49,3164.3901,4515.3599,0.18560806
2567.49,3164.3901,4515.3599,0.31647542
2767.49,3164.3901,4515.3599,0.79007769
2967.49,3164.3901,4515.3599,0.94489783
3167.49,3164.3901,4515.3599,0.98219872
3367.49,3164.3901,4515.3599,0.25160283
3567.49,3164.3901,4515.3599,0.094873436
3767.49,3164.3901,4515.3599,0.9667924
167.48999,3364.3901,4515.3599,0.96815073
367.48999,3364.3901,4515.3599,0.95631069
567.48999,3364.3901,4515.3599,0.39269456
767.48999,3364.3901,4515.3599,0.31717923
967.48999,3364.3901,4515.3599,0.31797451
1167.49,3364.3901,4515.3599,0.38723373
1367.49,3364.3901,4515.3599,0.15935807
1567.49,3364.3901,4515.3599,0.19049719
1767.49,3364.3901,4515.3599,0.22835666
1967.49,3364.3901,4515.3599,0.36992326
2167.49,3364.3901,4515.3599,0.35561448
2367.49,3364.3901,4515.3599,0.39792636
2567.49,3364.3901,4515.3599,0.43832529
2767.49,3364.3901,4515.3599,0.85078871
2967.49,3364.3901,4515.3599,0.94747227
3167.49,3364.3901,4515.3599,0.97723585
3367.49,3364.3901,4515.3599,0.21267624
3567.49,3364.3901,4515.3599,0.074646905
3767.49,3364.3901,4515.3599,0.95137876
167.48999,3564.3901,4515.3599,nan
367.48999,3564.3901,4515.3599,nan
567.48999,3564.3901,4515.3599,0.98276293
767.48999,3564.3901,4515.3599,0.98608148
967.48999,3564.3901,4515.3599,0.96449536
1167.49,3564.3901,4515.3599,0.8798036
1367.49,3564.3901,4515.3599,0.77878356
1567.49,3564.3901,4515.3599,0.45215818
1767.49,3564.3901,4515.3599,0.20375918
1967.49,3564.3901,4515.3599,0.41683695
2167.49,3564.3901,4515.3599,0.22229686
2367.49,3564.3901,4515.3599,0.13319892
2567.49,3564.3901,4515.3599,0.42643479
2767.49,3564.3901,4515.3599,0.52497059
2967.49,3564.3901,4515.3599,0.979141
3167.49,3564.3901,4515.3599,0.73874784
3367.49,3564.3901,4515.3599,0.93834603
3567.49,3564.3901,4515.3599,0.96389532
3767.49,3564.3901,4515.3599,0.97276556
167.48999,3764.3901,4515.3599,nan
367.48999,3764.3901,4515.3599,nan
567.48999,3764.3901,4515.3599,nan
767.48999,3764.3901,4515.3599,nan
967.48999,3764.3901,4515.3599,nan
1167.49,3764.3901,4515.3599,nan
1367.49,3764.3901,4515.3599,nan
1567.49,3764.3901,4515.3599,nan
1767.49,3764.3901,4515.3599,nan
1967.49,3764.3901,4515.3599,nan
2167.49,3764.3901,4515.3599,0.97997254
2367.49,3764.3901,4515.3599,0.96943134
2567.49,3764.3901,4515.3599,0.9669655
2767.49,3764.3901,4515.3599,0.97973669
2967.49,3764.3901,4515.3599,0.98839903
3167.49,3764.3901,4515.3599,nan
3367.49,3764.3901,4515.3599,nan
3567.49,3764.3901,4515.3599,nan
3767.49,3764.3901,4515.3599,nan
167.48999,3964.3901,4515.3599,nan
367.48999,3964.3901,4515.3599,nan
567.48999,3964.3901,4515.3599,nan
767.48999,3964.3901,4515.3599,nan
967.48999,3964.3901,4515.3599,nan
1167.49,3964.3901,4515.3599,nan
1367.49,3964.3901,4515.3599,nan
1567.49,3964.3901,4515.3599,nan
1767.49,3964.3901,4515.3599,nan
1967.49,3964.3901,4515.3599,nan
2167.49,3964.3901,4515.3599,nan
2367.49,3964.3901,4515.3599,nan
2567.49,3964.3901,4515.3599,nan
2767.49,3964.3901,4515.3599,nan
2967.49,3964.3901,4515.3599,nan
3167.49,3964.3901,4515.3599,nan
3367.49,3964.3901,4515.3599,nan
3567.49,3964.3901,4515.3599,nan
3767.49,3964.3901,4515.3599,nan
167.48999,4164.3901,4515.3599,nan
367.48999,4164.3901,4515.3599,nan
567.48999,4164.3901,4515.3599,nan
767.48999,4164.3901,4515.3599,nan
967.48999,4164.3901,4515.3599,nan
1167.49,4164.3901,4515.3599,nan
1367.49,4164.3901,4515.3599,nan
1567.49,4164.3901,4515.3599,nan
1767.49,4164.3901,4515.3599,nan
1967.49,4164.3901,4515.3599,nan
2167.49,4164.3901,4515.3599,nan
2367.49,4164.3901,4515.3599,nan
2567.49,4164.3901,4515.3599,nan
2767.49,4164.3901,4515.3599,nan
2967.49,4164.3901,4515.3599,nan
3167.49,4164.3901,4515.3599,nan
3367.49,4164.3901,4515.3599,nan
3567.49,4164.3901,4515.3599,nan
3767.49,4164.3901,4515.3599,nan
167.48999,4364.3901,4515.3599,nan
367.48999,4364.3901,4515.3599,nan
567.48999,4364.3901,4515.3599,nan
767.48999,4364.3901,4515.3599,nan
967.48999,4364.3901,4515.3599,nan
1167.49,4364.3901,4515.3599,nan
1367.49,4364.3901,4515.3599,nan
1567.49,4364.3901,4515.3599,nan
1767.49,4364.3901,4515.3599,nan
1967.49,4364.3901,4515.3599,nan
2167.49,4364.3901,4515.3599,nan
2367.49,4364.3901,4515.3599,nan
2567.49,4364.3901,4515.3599,nan
2767.49,4364.3901,4515.3599,nan
2967.49,4364.3901,4515.3599,nan
3167.49,4364.3901,4515.3599,nan
3367.49,4364.3901,4515.3599,nan
3567.49,4364.3901,4515.3599,nan
3767.49,4364.3901,4515.3599,nan
167.48999,4564.3901,4515.3599,nan
367.48999,4564.3901,4515.3599,nan
567.48999,4564.3901,4515.3599,nan
767.48999,4564.3901,4515.3599,nan
967.48999,4564.3901,4515.3599,nan
1167.49,4564.3901,4515.3599,nan
1367.49,4564.3901,4515.3599,nan
1567.49,4564.3901,4515.3599,nan
1767.49,4564.3901,4515.3599,nan
1967.49,4564.3901,4515.3599,nan
2167.49,4564.3901,4515.3599,nan
2367.49,4564.3901,4515.3599,nan
2567.49,4564.3901,4515.3599,nan
2767.49,4564.3901,4515.3599,nan
2967.49,4564.3901,4515.3599,nan
3167.49,4564.3901,4515.3599,nan
3367.49,4564.3901,4515.3599,nan
3567.49,4564.3901,4515.3599,nan
3767.49,4564.3901,4515.3599,nan
167.48999,164.39014,4715.3599,nan
367.48999,164.39014,4715.3599,nan
567.48999,164.39014,4715.3599,nan
767.48999,164.39014,4715.3599,nan
967.48999,164.39014,4715.3599,nan
1167.49,164.39014,4715.3599,nan
1367.49,164.39014,4715.3599,nan
1567.49,164.39014,4715.3599,nan
1767.49,164.39014,4715.3599,nan
1967.49,164.39014,4715.3599,nan
2167.49,164.39014,4715.3599,nan
2367.49,164.39014,4715.3599,nan
2567.49,164.39014,4715.3599,nan
2767.49,164.39014,4715.3599,nan
2967.49,164.39014,4715.3599,nan
3167.49,164.39014,4715.3599,nan
3367.49,164.39014,4715.3599,nan
3567.49,164.39014,4715.3599,nan
3767.49,164.39014,4715.3599,nan
167.48999,364.39014,4715.3599,nan
367.48999,364.39014,4715.3599,nan
567.48999,364.39014,4715.3599,nan
767.48999,364.39014,4715.3599,nan
967.48999,364.39014,4715.3599,nan
1167.49,364.39014,4715.3599,nan
1367.49,364.39014,4715.3599,nan
1567.49,364.39014,4715.3599,nan
1767.49,364.39014,4715.3599,nan
1967.49,364.39014,4715.3599,nan
2167.49,364.39014,4715.3599,nan
2367.49,364.39014,4715.3599,nan
2567.49,364.39014,4715.3599,nan
2767.49,364.39014,4715.3599,nan
2967.49,364.39014,4715.3599,nan
3167.49,364.39014,4715.3599,nan
3367.49,364.39014,4715.3599,nan
3567.49,364.39014,4715.3599,nan
3767.49,364.39014,4715.3599,nan
167.48999,564.39014,4715.3599,nan
367.48999,564.39014,4715.3599,nan
567.48999,564.39014,4715.3599,nan
767.48999,564.39014,4715.3599,nan
967.48999,564.39014,4715.3599,nan
1167.49,564.39014,4715.3599,nan
1367.49,564.39014,4715.3599,nan
1567.49,564.39014,4715.3599,nan
1767.49,564.39014,4715.3599,nan
1967.49,564.39014,4715.3599,nan
2167.49,564.39014,4715.3599,nan
2367.49,564.39014,4715.3599,nan
2567.49,564.39014,4715.3599,nan
2767.49,564.39014,4715.3599,nan
2967.49,564.39014,4715.3599,nan
3167.49,564.39014,4715.3599,nan
3367.49,564.39014,4715.3599,nan
3567.49,564.39014,4715.3599,nan
3767.49,564.39014,4715.3599,nan
167.48999,764.39014,4715.3599,nan
367.48999,764.39014,4715.3599,nan
567.48999,764.39014,4715.3599,nan
767.48999,764.39014,4715.3599,nan
967.48999,764.39014,4715.3599,nan
1167.49,764.39014,4715.3599,nan
1367.49,764.39014,4715.3599,nan
1567.49,764.39014,4715.3599,nan
1767.49,764.39014,4715.3599,nan
1967.49,764.39014,4715.3599,nan
2167.49,764.39014,4715.3599,nan
2367.49,764.39014,4715.3599,nan
2567.49,764.39014,4715.3599,nan
2767.49,764.39014,4715.3599,nan
2967.49,764.39014,4715.3599,nan
3167.49,764.39014,4715.3599,nan
3367.49,764.39014,4715.3599,nan
3567.49,764.39014,4715.3599,nan
3767.49,764.39014,4715.3599,nan
167.48999,964.39014,4715.3599,nan
367.48999,964.39014,4715.3599,nan
567.48999,964.39014,4715.3599,nan
767.48999,964.39014,4715.3599,nan
967.48999,964.39014,4715.3599,nan
1167.49,964.39014,4715.3599,nan
1367.49,964.39014,4715.3599,nan
1567.49,964.39014,4715.3599,0.96818274
1767.49,964.39014,4715.3599,nan
1967.49,964.39014,4715.3599,0.96419287
2167.49,964.39014,4715.3599,0.97660476
2367.49,964.39014,4715.3599,0.99186385
2567.49,964.39014,4715.3599,0.97272784
2767.49,964.39014,4715.3599,0.98872542
2967.49,964.39014,4715.3599,nan
3167.49,964.39014,4715.3599,nan
3367.49,964.39014,4715.3599,nan
3567.49,964.39014,4715.3599,0.73751187
3767.49,964.39014,4715.3599,nan
167.48999,1164.3901,4715.3599,nan
367.48999,1164.3901,4715.3599,nan
567.48999,1164.3901,4715.3599,0.98382264
767.48999,1164.3901,4715.3599,0.98167253
967.48999,1164.3901,4715.3599,0.97208071
1167.49,1164.3901,4715.3599,0.95266098
1367.49,1164.3901,4715.3599,0.82338977
1567.49,1164.3901,4715.3599,0.14409459
1767.49,1164.3901,4715.3599,0.22816327
1967.49,1164.3901,4715.3599,0.33169419
2167.49,1164.3901,4715.3599,0.38666892
2367.49,1164.3901,4715.3599,0.16240597
2567.49,1164.3901,4715.3599,0.13289976
2767.49,1164.3901,4715.3599,0.24429119
2967.49,1164.3901,4715.3599,0.97609645
3167.49,1164.3901,4715.3599,0.79897702
3367.49,1164.3901,4715.3599,0.14252596
3567.49,1164.3901,4715.3599,0.90223157
3767.49,1164.3901,4715.3599,0.97381538
167.48999,1364.3901,4715.3599,0.97697967
367.48999,1364.3901,4715.3599,0.93352753
567.48999,1364.3901,4715.3599,0.2152213
767.48999,1364.3901,4715.3599,0.34875602
967.48999,1364.3901,4715.3599,0.22080468
1167.49,1364.3901,4715.3599,0.2474308
1367.49,1364.3901,4715.3599,0.36562985
1567.49,1364.3901,4715.3599,0.37540632
1767.49,1364.3901,4715.3599,0.30111471
1967.49,1364.3901,4715.3599,0.38284037
2167.49,1364.3901,4715.3599,0.41238117
2367.49,1364.3901,4715.3599,0.42536566
2567.49,1364.3901,4715.3599,0.35278222
2767.49,1364.3901,4715.3599,0.36537147
2967.49,1364.3901,4715.3599,0.97436064
3167.49,1364.3901,4715.3599,0.71013707
3367.49,1364.3901,4715.3599,0.081739962
3567.49,1364.3901,4715.3599,0.065158211
3767.49,1364.3901,4715.3599,0.95985645
167.48999,1564.3901,4715.3599,0.93791884
367.48999,1564.3901,4715.3599,0.29984459
567.48999,1564.3901,4715.3599,0.2138764
767.48999,1564.3901,4715.3599,0.2595658
967.48999,1564.3901,4715.3599,0.20925878
1167.49,1564.3901,4715.3599,0.1992653
1367.49,1564.3901,4715.3599,0.29691458
1567.49,1564.3901,4715.3599,0.32869059
1767.49,1564.3901,4715.3599,0.36413914
1967.49,1564.3901,4715.3599,0.3969349
2167.49,1564.3901,4715.3599,0.31602114
2367.49,1564.3901,4715.3599,0.39396045
2567.49,1564.3901,4715.3599,0.1201786
2767.49,1564.3901,4715.3599,0.37774068
2967.49,1564.3901,4715.3599,0.97811198
3167.49,1564.3901,4715.3599,0.9699434
3367.49,1564.3901,4715.3599,0.084376179
3567.49,1564.3901,4715.3599,0.092430867
3767.49,1564.3901,4715.3599,0.97797698
167.48999,1764.3901,4715.3599,0.95288622
367.48999,1764.3901,4715.3599,0.29584333
567.48999,1764.3901,4715.3599,0.27616233
767.48999,1764.3901,4715.3599,0.31190911
967.48999,1764.3901,4715.3599,0.25236738
1167.49,1764.3901,4715.3599,0.1627236
1367.49,1764.3901,4715.3599,0.24829806
1567.49,1764.3901,4715.3599,0.12925503
1767.49,1764.3901,4715.3599,0.35713804
1967.49,1764.3901,4715.3599,0.45695865
2167.49,1764.3901,4715.3599,0.24998316
2367.49,1764.3901,4715.3599,0.37337381
2567.49,1764.3901,4715.3599,0.21824089
2767.49,1764.3901,4715.3599,0.543809
2967.49,1764.3901,4715.3599,0.98161834
3167.49,1764.3901,4715.3599,0.95686972
3367.49,1764.3901,4715.3599,0.053518739
3567.49,1764.3901,4715.3599,0.064498037
3767.49,1764.3901,4715.3599,0.97392344
167.48999,1964.3901,4715.3599,0.9718383
367.48999,1964.3901,4715.3599,0.28528234
567.48999,1964.3901,4715.3599,0.23589878
767.48999,1964.3901,4715.3599,0.35219881
967.48999,1964.3901,4715.3599,0.25519043
1167.49,1964.3901,4715.3599,0.16412781
1367.49,1964.3901,4715.3599,0.37276545
1567.49,1964.3901,4715.3599,0.14097524
1767.49,1964.3901,4715.3599,0.30332965
1967.49,1964.3901,4715.3599,0.3856194
2167.49,1964.3901,4715.3599,0.13668162
2367.49,1964.3901,4715.3599,0.13872136
2567.49,1964.3901,4715.3599,0.45384088
2767.49,1964.3901,4715.3599,0.830863
2967.49,1964.3901,4715.3599,0.97866845
3167.49,1964.3901,4715.3599,0.96759748
3367.49,1964.3901,4715.3599,0.083801351
3567.49,1964.3901,4715.3599,0.13790488
3767.49,1964.3901,4715.3599,0.96376687
167.48999,2164.3901,4715.3599,0.95097989
367.48999,2164.3901,4715.3599,0.2658976
567.48999,2164.3901,4715.3599,0.36195683
767.48999,2164.3901,4715.3599,0.36940154
967.48999,2164.3901,4715.3599,0.20780429
1167.49,2164.3901,4715.3599,0.20917353
1367.49,2164.3901,4715.3599,0.35222587
1567.49,2164.3901,4715.3599,0.16272964
1767.49,2164.3901,4715.3599,0.16791824
1967.49,2164.3901,4715.3599,0.44134283
2167.49,2164.3901,4715.3599,0.20884582
2367.49,2164.3901,4715.3599,0.099600025
2567.49,2164.3901,4715.3599,0.49509919
2767.49,2164.3901,4715.3599,0.92222852
2967.49,2164.3901,4715.3599,0.97485274
3167.49,2164.3901,4715.3599,0.98262095
3367.49,2164.3901,4715.3599,0.29544455
3567.49,2164.3901,4715.3599,0.052812837
3767.49,2164.3901,4715.3599,0.97704828
167.48999,2364.3901,4715.3599,0.94230002
367.48999,2364.3901,4715.3599,0.27188283
567.48999,2364.3901,4715.3599,0.25433394
767.48999,2364.3901,4715.3599,0.39529443
967.48999,2364.3901,4715.3599,0.15976685
1167.49,2364.3901,4715.3599,0.30000922
1367.49,2364.3901,4715.3599,0.19947235
1567.49,2364.3901,4715.3599,0.15168744
1767.49,2364.3901,4715.3599,0.13076156
1967.49,2364.3901,4715.3599,0.40886211
2167.49,2364.3901,4715.3599,0.38569742
2367.49,2364.3901,4715.3599,0.056308892
2567.49,2364.3901,4715.3599,0.10407292
2767.49,2364.3901,4715.3599,0.96157849
2967.49,2364.3901,4715.3599,0.95992136
3167.49,2364.3901,4715.3599,0.97792107
3367.49,2364.3901,4715.3599,0.22188762
3567.49,2364.3901,4715.3599,0.10165548
3767.49,2364.3901,4715.3599,0.9776082
167.48999,2564.3901,4715.3599,0.95775253
367.48999,2564.3901,4715.3599,0.35621241
567.48999,2564.3901,4715.3599,0.063264608
767.48999,2564.3901,4715.3599,0.43177569
967.48999,2564.3901,4715.3599,0.30361256
1167.49,2564.3901,4715.3599,0.34034851
1367.49,2564.3901,4715.3599,0.080427706
1567.49,2564.3901,4715.3599,0.090563655
1767.49,2564.3901,4715.3599,0.10080063
1967.49,2564.3901,4715.3599,0.44880241
2167.49,2564.3901,4715.3599,0.47852719
2367.49,2564.3901,4715.3599,0.16713783
2567.49,2564.3901,4715.3599,0.36785933
2767.49,2564.3901,4715.3599,0.87768424
2967.49,2564.3901,4715.3599,0.97498912
3167.49,2564.3901,4715.3599,0.98515296
3367.49,2564.3901,4715.3599,0.12167107
3567.49,2564.3901,4715.3599,0.10230174
3767.49,2564.3901,4715.3599,0.95854539
167.48999,2764.3901,4715.3599,0.96572709
367.48999,2764.3901,4715.3599,0.24272586
567.48999,2764.3901,4715.3599,0.1134514
767.48999,2764.3901,4715.3599,0.31110203
967.48999,2764.3901,4715.3599,0.32941461
1167.49,2764.3901,4715.3599,0.37208694
1367.49,2764.3901,4715.3599,0.19226876
1567.49,2764.3901,4715.3599,0.19898938
1767.49,2764.3901,4715.3599,0.17678045
1967.49,2764.3901,4715.3599,0.40521988
2167.49,2764.3901,4715.3599,0.31395802
2367.49,2764.3901,4715.3599,0.23895276
2567.49,2764.3901,4715.3599,0.32919654
2767.49,2764.3901,4715.3599,0.89900422
2967.49,2764.3901,4715.3599,0.96927088
3167.49,2764.3901,4715.3599,0.97945786
3367.49,2764.3901,4715.3599,0.34815437
3567.49,2764.3901,4715.3599,0.044520125
3767.49,2764.3901,4715.3599,0.97096205
167.48999,2964.3901,4715.3599,0.95483023
367.48999,2964.3901,4715.3599,0.049983758
567.48999,2964.3901,4715.3599,0.25927463
767.48999,2964.3901,4715.3599,0.37382698
967.48999,2964.3901,4715.3599,0.42148513
1167.49,2964.3901,4715.3599,0.37218171
1367.49,2964.3901,4715.3599,0.13915765
1567.49,2964.3901,4715.3599,0.20427114
1767.49,2964.3901,4715.3599,0.18375781
1967.49,2964.3901,4715.3599,0.23822676
2167.49,2964.3901,4715.3599,0.26623261
2367.49,2964.3901,4715.3599,0.4716602
2567.49,2964.3901,4715.3599,0.39738727
2767.49,2964.3901,4715.3599,0.79512441
2967.49,2964.3901,4715.3599,0.97841686
3167.49,2964.3901,4715.3599,0.97306401
3367.49,2964.3901,4715.3599,0.13998087
3567.49,2964.3901,4715.3599,0.10018425
3767.49,2964.3901,4715.3599,0.9740693
167.48999,3164.3901,4715.3599,0.96530008
367.48999,3164.3901,4715.3599,0.039762024
567.48999,3164.3901,4715.3599,0.31141815
767.48999,3164.3901,4715.3599,0.38645697
967.48999,3164.3901,4715.3599,0.40269989
1167.49,3164.3901,4715.3599,0.37614921
1367.49,3164.3901,4715.3599,0.13020523
1567.49,3164.3901,4715.3599,0.14847298
1767.49,3164.3901,4715.3599,0.28697154
1967.49,3164.3901,4715.3599,0.26210731
2167.49,3164.3901,4715.3599,0.13879606
2367.49,3164.3901,4715.3599,0.3949115
2567.49,3164.3901,4715.3599,0.34729689
2767.49,3164.3901,4715.3599,0.61855251
2967.49,3164.3901,4715.3599,0.97459471
3167.49,3164.3901,4715.3599,0.97690004
3367.49,3164.3901,4715.3599,0.055188708
3567.49,3164.3901,4715.3599,0.049006708
3767.49,3164.3901,4715.3599,0.96778625
167.48999,3364.3901,4715.3599,0.9700141
367.48999,3364.3901,4715.3599,0.91927165
567.48999,3364.3901,4715.3599,0.42526343
767.48999,3364.3901,4715.3599,0.3271178
967.48999,3364.3901,4715.3599,0.24763219
1167.49,3364.3901,4715.3599,0.36296052
1367.49,3364.3901,4715.3599,0.11790371
1567.49,3364.3901,4715.3599,0.056960173
1767.49,3364.3901,4715.3599,0.2074292
1967.49,3364.3901,4715.3599,0.3864401
2167.49,3364.3901,4715.3599,0.14824808
2367.49,3364.3901,4715.3599,0.20491444
2567.49,3364.3901,4715.3599,0.37111184
2767.49,3364.3901,4715.3599,0.3155604
2967.49,3364.3901,4715.3599,0.97342825
3167.49,3364.3901,4715.3599,0.97210419
3367.49,3364.3901,4715.3599,0.088159479
3567.49,3364.3901,4715.3599,0.041252591
3767.49,3364.3901,4715.3599,0.94980532
167.48999,3564.3901,4715.3599,nan
367.48999,3564.3901,4715.3599,0.96763802
567.48999,3564.3901,4715.3599,0.98109019
767.48999,3564.3901,4715.3599,0.98532027
967.48999,3564.3901,4715.3599,0.96583635
1167.49,3564.3901,4715.3599,0.90911764
1367.49,3564.3901,4715.3599,0.63016796
1567.49,3564.3901,4715.3599,0.40767729
1767.49,3564.3901,4715.3599,0.16146161
1967.49,3564.3901,4715.3599,0.47376603
2167.49,3564.3901,4715.3599,0.29905906
2367.49,3564.3901,4715.3599,0.41145349
2567.49,3564.3901,4715.3599,0.34520215
2767.49,3564.3901,4715.3599,0.14241675
2967.49,3564.3901,4715.3599,0.9774
3167.49,3564.3901,4715.3599,0.90479344
3367.49,3564.3901,4715.3599,0.92182803
3567.49,3564.3901,4715.3599,0.96078002
3767.49,3564.3901,4715.3599,0.96890575
167.48999,3764.3901,4715.3599,nan
367.48999,3764.3901,4715.3599,nan
567.48999,3764.3901,4715.3599,nan
767.48999,3764.3901,4715.3599,nan
967.48999,3764.3901,4715.3599,nan
1167.49,3764.3901,4715.3599,0.60852575
1367.49,3764.3901,4715.3599,0.87880385
1567.49,3764.3901,4715.3599,nan
1767.49,3764.3901,4715.3599,nan
1967.49,3764.3901,4715.3599,0.99567401
2167.49,3764.3901,4715.3599,0.97233075
2367.49,3764.3901,4715.3599,0.9602952
2567.49,3764.3901,4715.3599,0.95280665
2767.49,3764.3901,4715.3599,0.98121005
2967.49,3764.3901,4715.3599,nan
3167.49,3764.3901,4715.3599,0.9199034
3367.49,3764.3901,4715.3599,0.8979463
3567.49,3764.3901,4715.3599,nan
3767.49,3764.3901,4715.3599,nan
167.48999,3964.3901,4715.3599,nan
367.48999,3964.3901,4715.3599,nan
567.48999,3964.3901,4715.3599,nan
767.48999,3964.3901,4715.3599,nan
967.48999,3964.3901,4715.3599,nan
1167.49,3964.3901,4715.3599,nan
1367.49,3964.3901,4715.3599,nan
1567.49,3964.3901,4715.3599,nan
1767.49,3964.3901,4715.3599,nan
1967.49,3964.3901,4715.3599,nan
2167.49,3964.3901,4715.3599,nan
2367.49,3964.3901,4715.3599,nan
2567.49,3964.3901,4715.3599,nan
2767.49,3964.3901,4715.3599,nan
2967.49,3964.3901,4715.3599,nan
3167.49,3964.3901,4715.3599,nan
3367.49,3964.3901,4715.3599,nan
3567.49,3964.3901,4715.3599,nan
3767.49,3964.3901,4715.3599,nan
167.48999,4164.3901,4715.3599,nan
367.48999,4164.3901,4715.3599,nan
567.48999,4164.3901,4715.3599,nan
767.48999,4164.3901,4715.3599,nan
967.48999,4164.3901,4715.3599,nan
1167.49,4164.3901,4715.3599,nan
1367.49,4164.3901,4715.3599,nan
1567.49,4164.3901,4715.3599,nan
1767.49,4164.3901,4715.3599,nan
1967.49,4164.3901,4715.3599,nan
2167.49,4164.3901,4715.3599,nan
2367.49,4164.3901,4715.3599,nan
2567.49,4164.3901,4715.3599,nan
2767.49,4164.3901,4715.3599,nan
2967.49,4164.3901,4715.3599,nan
3167.49,4164.3901,4715.3599,nan
3367.49,4164.3901,4715.3599,nan
3567.49,4164.3901,4715.3599,nan
3767.49,4164.3901,4715.3599,nan
167.48999,4364.3901,4715.3599,nan
367.48999,4364.3901,4715.3599,nan
567.48999,4364.3901,4715.3599,nan
767.48999,4364.3901,4715.3599,nan
967.48999,4364.3901,4715.3599,nan
1167.49,4364.3901,4715.3599,nan
1367.49,4364.3901,4715.3599,nan
1567.49,4364.3901,4715.3599,nan
1767.49,4364.3901,4715.3599,nan
